matchup,first_agent,second_agent,match_id,dict_size,random_seed,winner,loss_reason,turn,player,agent,required_start_char,previous_word,word,start_char,end_char,next_required_start_char,elapsed_time_sec,timed_out,score,effective_depth,next_depth,adaptive_depth,pruned_count,evaluated_moves,chain_so_far
greedy vs random,greedy,random,D10000_seed0_greedy_vs_random_0,10000,0,first,ended_with_n,65,first,greedy,い,るい,いこおる,い,る,る,0.004666,False,-119.0,,,,,281,らゔ -> ゔあいおりにすと -> とりあえず -> ずいしよ -> よろず -> ずうずうしい -> いちず -> ずのう -> うええるず -> ずいじ -> じやず -> ずうむれんず -> ずるずる -> るぽるたあじゆ -> ゆず -> ずし -> しゆうず -> ずうつと -> とりしまる -> るぽ -> ぽけつとさいず -> ずうむ -> むきず -> ずばり -> りぞおとほてる -> るうれつと -> とらえる -> るうる -> るうぶる -> るび -> びいず -> ずいいち -> ちやおず -> ずけい -> いきかえる -> るうと -> とらわれる -> るいじあな -> ないる -> るうきい -> いさる -> るう -> うちあわせる -> るうぷ -> ぷろぽおず -> ずひよう -> うわくちびる -> るびい -> いばる -> るり -> りべらる -> るねつさんす -> すず -> ずれる -> るみのおる -> るああ -> あいず -> ずらす -> すわる -> るうふ -> ふりいず -> ずじよう -> うまれる -> るい -> いこおる
greedy vs random,greedy,random,D10000_seed0_greedy_vs_random_0,10000,0,first,ended_with_n,66,second,random,る,いこおる,るんげ,る,げ,げ,3e-06,False,0.0,,,,,,らゔ -> ゔあいおりにすと -> とりあえず -> ずいしよ -> よろず -> ずうずうしい -> いちず -> ずのう -> うええるず -> ずいじ -> じやず -> ずうむれんず -> ずるずる -> るぽるたあじゆ -> ゆず -> ずし -> しゆうず -> ずうつと -> とりしまる -> るぽ -> ぽけつとさいず -> ずうむ -> むきず -> ずばり -> りぞおとほてる -> るうれつと -> とらえる -> るうる -> るうぶる -> るび -> びいず -> ずいいち -> ちやおず -> ずけい -> いきかえる -> るうと -> とらわれる -> るいじあな -> ないる -> るうきい -> いさる -> るう -> うちあわせる -> るうぷ -> ぷろぽおず -> ずひよう -> うわくちびる -> るびい -> いばる -> るり -> りべらる -> るねつさんす -> すず -> ずれる -> るみのおる -> るああ -> あいず -> ずらす -> すわる -> るうふ -> ふりいず -> ずじよう -> うまれる -> るい -> いこおる -> るんげ
greedy vs random,greedy,random,D10000_seed0_greedy_vs_random_0,10000,0,first,ended_with_n,67,first,greedy,げ,るんげ,げる,げ,る,る,0.001768,False,-96.0,,,,,102,らゔ -> ゔあいおりにすと -> とりあえず -> ずいしよ -> よろず -> ずうずうしい -> いちず -> ずのう -> うええるず -> ずいじ -> じやず -> ずうむれんず -> ずるずる -> るぽるたあじゆ -> ゆず -> ずし -> しゆうず -> ずうつと -> とりしまる -> るぽ -> ぽけつとさいず -> ずうむ -> むきず -> ずばり -> りぞおとほてる -> るうれつと -> とらえる -> るうる -> るうぶる -> るび -> びいず -> ずいいち -> ちやおず -> ずけい -> いきかえる -> るうと -> とらわれる -> るいじあな -> ないる -> るうきい -> いさる -> るう -> うちあわせる -> るうぷ -> ぷろぽおず -> ずひよう -> うわくちびる -> るびい -> いばる -> るり -> りべらる -> るねつさんす -> すず -> ずれる -> るみのおる -> るああ -> あいず -> ずらす -> すわる -> るうふ -> ふりいず -> ずじよう -> うまれる -> るい -> いこおる -> るんげ -> げる
greedy vs random,greedy,random,D10000_seed0_greedy_vs_random_0,10000,0,first,ended_with_n,68,second,random,る,げる,るいせき,る,き,き,3e-06,False,0.0,,,,,,らゔ -> ゔあいおりにすと -> とりあえず -> ずいしよ -> よろず -> ずうずうしい -> いちず -> ずのう -> うええるず -> ずいじ -> じやず -> ずうむれんず -> ずるずる -> るぽるたあじゆ -> ゆず -> ずし -> しゆうず -> ずうつと -> とりしまる -> るぽ -> ぽけつとさいず -> ずうむ -> むきず -> ずばり -> りぞおとほてる -> るうれつと -> とらえる -> るうる -> るうぶる -> るび -> びいず -> ずいいち -> ちやおず -> ずけい -> いきかえる -> るうと -> とらわれる -> るいじあな -> ないる -> るうきい -> いさる -> るう -> うちあわせる -> るうぷ -> ぷろぽおず -> ずひよう -> うわくちびる -> るびい -> いばる -> るり -> りべらる -> るねつさんす -> すず -> ずれる -> るみのおる -> るああ -> あいず -> ずらす -> すわる -> るうふ -> ふりいず -> ずじよう -> うまれる -> るい -> いこおる -> るんげ -> げる -> るいせき
greedy vs random,greedy,random,D10000_seed0_greedy_vs_random_0,10000,0,first,ended_with_n,69,first,greedy,き,るいせき,きんずる,き,る,る,0.00632,False,-73.0,,,,,340,らゔ -> ゔあいおりにすと -> とりあえず -> ずいしよ -> よろず -> ずうずうしい -> いちず -> ずのう -> うええるず -> ずいじ -> じやず -> ずうむれんず -> ずるずる -> るぽるたあじゆ -> ゆず -> ずし -> しゆうず -> ずうつと -> とりしまる -> るぽ -> ぽけつとさいず -> ずうむ -> むきず -> ずばり -> りぞおとほてる -> るうれつと -> とらえる -> るうる -> るうぶる -> るび -> びいず -> ずいいち -> ちやおず -> ずけい -> いきかえる -> るうと -> とらわれる -> るいじあな -> ないる -> るうきい -> いさる -> るう -> うちあわせる -> るうぷ -> ぷろぽおず -> ずひよう -> うわくちびる -> るびい -> いばる -> るり -> りべらる -> るねつさんす -> すず -> ずれる -> るみのおる -> るああ -> あいず -> ずらす -> すわる -> るうふ -> ふりいず -> ずじよう -> うまれる -> るい -> いこおる -> るんげ -> げる -> るいせき -> きんずる
greedy vs random,greedy,random,D10000_seed0_greedy_vs_random_0,10000,0,first,ended_with_n,70,second,random,る,きんずる,るいけい,る,い,い,5e-06,False,0.0,,,,,,らゔ -> ゔあいおりにすと -> とりあえず -> ずいしよ -> よろず -> ずうずうしい -> いちず -> ずのう -> うええるず -> ずいじ -> じやず -> ずうむれんず -> ずるずる -> るぽるたあじゆ -> ゆず -> ずし -> しゆうず -> ずうつと -> とりしまる -> るぽ -> ぽけつとさいず -> ずうむ -> むきず -> ずばり -> りぞおとほてる -> るうれつと -> とらえる -> るうる -> るうぶる -> るび -> びいず -> ずいいち -> ちやおず -> ずけい -> いきかえる -> るうと -> とらわれる -> るいじあな -> ないる -> るうきい -> いさる -> るう -> うちあわせる -> るうぷ -> ぷろぽおず -> ずひよう -> うわくちびる -> るびい -> いばる -> るり -> りべらる -> るねつさんす -> すず -> ずれる -> るみのおる -> るああ -> あいず -> ずらす -> すわる -> るうふ -> ふりいず -> ずじよう -> うまれる -> るい -> いこおる -> るんげ -> げる -> るいせき -> きんずる -> るいけい
greedy vs random,greedy,random,D10000_seed0_greedy_vs_random_0,10000,0,first,ended_with_n,71,first,greedy,い,るいけい,いる,い,る,る,0.004925,False,-50.0,,,,,280,らゔ -> ゔあいおりにすと -> とりあえず -> ずいしよ -> よろず -> ずうずうしい -> いちず -> ずのう -> うええるず -> ずいじ -> じやず -> ずうむれんず -> ずるずる -> るぽるたあじゆ -> ゆず -> ずし -> しゆうず -> ずうつと -> とりしまる -> るぽ -> ぽけつとさいず -> ずうむ -> むきず -> ずばり -> りぞおとほてる -> るうれつと -> とらえる -> るうる -> るうぶる -> るび -> びいず -> ずいいち -> ちやおず -> ずけい -> いきかえる -> るうと -> とらわれる -> るいじあな -> ないる -> るうきい -> いさる -> るう -> うちあわせる -> るうぷ -> ぷろぽおず -> ずひよう -> うわくちびる -> るびい -> いばる -> るり -> りべらる -> るねつさんす -> すず -> ずれる -> るみのおる -> るああ -> あいず -> ずらす -> すわる -> るうふ -> ふりいず -> ずじよう -> うまれる -> るい -> いこおる -> るんげ -> げる -> るいせき -> きんずる -> るいけい -> いる
greedy vs random,greedy,random,D10000_seed0_greedy_vs_random_0,10000,0,first,ended_with_n,72,second,random,る,いる,るうちん,る,ん,,3e-06,False,0.0,,,,,,らゔ -> ゔあいおりにすと -> とりあえず -> ずいしよ -> よろず -> ずうずうしい -> いちず -> ずのう -> うええるず -> ずいじ -> じやず -> ずうむれんず -> ずるずる -> るぽるたあじゆ -> ゆず -> ずし -> しゆうず -> ずうつと -> とりしまる -> るぽ -> ぽけつとさいず -> ずうむ -> むきず -> ずばり -> りぞおとほてる -> るうれつと -> とらえる -> るうる -> るうぶる -> るび -> びいず -> ずいいち -> ちやおず -> ずけい -> いきかえる -> るうと -> とらわれる -> るいじあな -> ないる -> るうきい -> いさる -> るう -> うちあわせる -> るうぷ -> ぷろぽおず -> ずひよう -> うわくちびる -> るびい -> いばる -> るり -> りべらる -> るねつさんす -> すず -> ずれる -> るみのおる -> るああ -> あいず -> ずらす -> すわる -> るうふ -> ふりいず -> ずじよう -> うまれる -> るい -> いこおる -> るんげ -> げる -> るいせき -> きんずる -> るいけい -> いる -> るうちん
greedy vs minimax,greedy,minimax,D10000_seed0_greedy_vs_minimax_0,10000,0,second,ended_with_n,1,first,greedy,ANY,,らゔ,ら,ゔ,ゔ,0.179347,False,-46.0,,,,,10000,らゔ
greedy vs minimax,greedy,minimax,D10000_seed0_greedy_vs_minimax_0,10000,0,second,ended_with_n,2,second,minimax,ゔ,らゔ,ゔあいおりにすと,ゔ,と,と,2.000053,True,335.0,3,2,True,,2,らゔ -> ゔあいおりにすと
greedy vs minimax,greedy,minimax,D10000_seed0_greedy_vs_minimax_0,10000,0,second,ended_with_n,3,first,greedy,と,ゔあいおりにすと,とりあえず,と,ず,ず,0.00571,False,-443.0,,,,,227,らゔ -> ゔあいおりにすと -> とりあえず
greedy vs minimax,greedy,minimax,D10000_seed0_greedy_vs_minimax_0,10000,0,second,ended_with_n,4,second,minimax,ず,とりあえず,ずるずる,ず,る,る,0.550588,False,-335.0,2,2,True,,20,らゔ -> ゔあいおりにすと -> とりあえず -> ずるずる
greedy vs minimax,greedy,minimax,D10000_seed0_greedy_vs_minimax_0,10000,0,second,ended_with_n,5,first,greedy,る,ずるずる,るうぶる,る,る,る,0.00045,False,-510.0,,,,,25,らゔ -> ゔあいおりにすと -> とりあえず -> ずるずる -> るうぶる
greedy vs minimax,greedy,minimax,D10000_seed0_greedy_vs_minimax_0,10000,0,second,ended_with_n,6,second,minimax,る,るうぶる,るぽ,る,ぽ,ぽ,0.747567,False,-320.0,2,2,True,,20,らゔ -> ゔあいおりにすと -> とりあえず -> ずるずる -> るうぶる -> るぽ
greedy vs minimax,greedy,minimax,D10000_seed0_greedy_vs_minimax_0,10000,0,second,ended_with_n,7,first,greedy,ぽ,るぽ,ぽけつとさいず,ぽ,ず,ず,0.000674,False,-420.0,,,,,26,らゔ -> ゔあいおりにすと -> とりあえず -> ずるずる -> るうぶる -> るぽ -> ぽけつとさいず
greedy vs minimax,greedy,minimax,D10000_seed0_greedy_vs_minimax_0,10000,0,second,ended_with_n,8,second,minimax,ず,ぽけつとさいず,ずれる,ず,る,る,0.511992,False,-305.0,2,3,True,,20,らゔ -> ゔあいおりにすと -> とりあえず -> ずるずる -> るうぶる -> るぽ -> ぽけつとさいず -> ずれる
greedy vs minimax,greedy,minimax,D10000_seed0_greedy_vs_minimax_0,10000,0,second,ended_with_n,9,first,greedy,る,ずれる,るみのおる,る,る,る,0.000461,False,-464.0,,,,,23,らゔ -> ゔあいおりにすと -> とりあえず -> ずるずる -> るうぶる -> るぽ -> ぽけつとさいず -> ずれる -> るみのおる
greedy vs minimax,greedy,minimax,D10000_seed0_greedy_vs_minimax_0,10000,0,second,ended_with_n,10,second,minimax,る,るみのおる,るうる,る,る,る,2.000032,True,839.5,3,2,True,,4,らゔ -> ゔあいおりにすと -> とりあえず -> ずるずる -> るうぶる -> るぽ -> ぽけつとさいず -> ずれる -> るみのおる -> るうる
greedy vs minimax,greedy,minimax,D10000_seed0_greedy_vs_minimax_0,10000,0,second,ended_with_n,11,first,greedy,る,るうる,るうぷ,る,ぷ,ぷ,0.000336,False,-959.5,,,,,21,らゔ -> ゔあいおりにすと -> とりあえず -> ずるずる -> るうぶる -> るぽ -> ぽけつとさいず -> ずれる -> るみのおる -> るうる -> るうぷ
greedy vs minimax,greedy,minimax,D10000_seed0_greedy_vs_minimax_0,10000,0,second,ended_with_n,12,second,minimax,ぷ,るうぷ,ぷうる,ぷ,る,る,0.590729,False,-5.0,2,2,True,,20,らゔ -> ゔあいおりにすと -> とりあえず -> ずるずる -> るうぶる -> るぽ -> ぽけつとさいず -> ずれる -> るみのおる -> るうる -> るうぷ -> ぷうる
greedy vs minimax,greedy,minimax,D10000_seed0_greedy_vs_minimax_0,10000,0,second,ended_with_n,13,first,greedy,る,ぷうる,るび,る,び,び,0.000339,False,-1285.5,,,,,20,らゔ -> ゔあいおりにすと -> とりあえず -> ずるずる -> るうぶる -> るぽ -> ぽけつとさいず -> ずれる -> るみのおる -> るうる -> るうぷ -> ぷうる -> るび
greedy vs minimax,greedy,minimax,D10000_seed0_greedy_vs_minimax_0,10000,0,second,ended_with_n,14,second,minimax,び,るび,びいぐる,び,る,る,0.740601,False,298.0,2,2,True,,20,らゔ -> ゔあいおりにすと -> とりあえず -> ずるずる -> るうぶる -> るぽ -> ぽけつとさいず -> ずれる -> るみのおる -> るうる -> るうぷ -> ぷうる -> るび -> びいぐる
greedy vs minimax,greedy,minimax,D10000_seed0_greedy_vs_minimax_0,10000,0,second,ended_with_n,15,first,greedy,る,びいぐる,るぽるたあじゆ,る,ゆ,ゆ,0.000387,False,-2090.5,,,,,19,らゔ -> ゔあいおりにすと -> とりあえず -> ずるずる -> るうぶる -> るぽ -> ぽけつとさいず -> ずれる -> るみのおる -> るうる -> るうぷ -> ぷうる -> るび -> びいぐる -> るぽるたあじゆ
